Category,Currency,Price,Area(m2),Rooms,Municipality,Province,Date,DOP/USD rate
apartment,USD,"139,700",68,1,Salvaleón De Higüey,La Altagracia,2020-11-25,58.15
apartment,USD,"139,700",68,1,Salvaleón De Higüey,La Altagracia,2020-11-25,58.15
apartment,USD,"139,700",68,1,Salvaleón De Higüey,La Altagracia,2020-11-25,58.15
apartment,USD,"139,700",68,1,Salvaleón De Higüey,La Altagracia,2020-11-25,58.15
apartment,USD,"139,700",68,1,Salvaleón De Higüey,La Altagracia,2020-11-25,58.15
apartment,USD,"139,700",68,1,Salvaleón De Higüey,La Altagracia,2020-11-25,58.15
apartment,USD,"139,700",68,1,Salvaleón De Higüey,La Altagracia,2020-11-25,58.15
apartment,USD,"139,700",68,1,Salvaleón De Higüey,La Altagracia,2020-11-25,58.15
apartment,USD,"139,700",68,1,Salvaleón De Higüey,La Altagracia,2020-11-25,58.15
apartment,USD,"139,700",68,1,Salvaleón De Higüey,La Altagracia,2020-11-25,58.15
apartment,USD,"139,700",68,1,Salvaleón De Higüey,La Altagracia,2020-11-25,58.15
apartment,USD,"139,700",68,1,Salvaleón De Higüey,La Altagracia,2020-11-25,58.15
apartment,USD,"139,700",68,1,Salvaleón De Higüey,La Altagracia,2020-11-25,58.15
apartment,USD,"139,700",68,1,Salvaleón De Higüey,La Altagracia,2020-11-25,58.15
apartment,USD,"139,700",68,1,Salvaleón De Higüey,La Altagracia,2020-11-25,58.15
apartment,USD,"139,700",68,1,Salvaleón De Higüey,La Altagracia,2020-11-25,58.15
apartment,USD,"139,700",68,1,Salvaleón De Higüey,La Altagracia,2020-11-25,58.15
apartment,USD,"139,700",68,1,Salvaleón De Higüey,La Altagracia,2020-11-25,58.15
apartment,USD,"139,700",68,1,Salvaleón De Higüey,La Altagracia,2020-11-25,58.15
apartment,USD,"139,700",68,1,Salvaleón De Higüey,La Altagracia,2020-11-25,58.15
apartment,USD,"139,700",68,1,Salvaleón De Higüey,La Altagracia,2020-11-25,58.15
apartment,USD,"139,700",68,1,Salvaleón De Higüey,La Altagracia,2020-11-25,58.15
apartment,USD,"139,700",68,1,Salvaleón De Higüey,La Altagracia,2020-11-25,58.15
apartment,USD,"139,700",68,1,Salvaleón De Higüey,La Altagracia,2020-11-25,58.15
apartment,USD,"139,700",68,1,Salvaleón De Higüey,La Altagracia,2020-11-25,58.15
apartment,USD,"139,700",68,1,Salvaleón De Higüey,La Altagracia,2020-11-25,58.15
apartment,USD,"139,700",68,1,Salvaleón De Higüey,La Altagracia,2020-11-25,58.15
apartment,USD,"139,700",68,1,Salvaleón De Higüey,La Altagracia,2020-11-25,58.15
apartment,USD,"139,700",68,1,Salvaleón De Higüey,La Altagracia,2020-11-25,58.15
apartment,USD,"139,700",68,1,Salvaleón De Higüey,La Altagracia,2020-11-25,58.15
apartment,USD,"139,700",68,1,Salvaleón De Higüey,La Altagracia,2020-11-25,58.15
apartment,USD,"139,700",68,1,Salvaleón De Higüey,La Altagracia,2020-11-25,58.15
apartment,USD,"139,700",68,1,Salvaleón De Higüey,La Altagracia,2020-11-25,58.15
apartment,USD,"139,700",68,1,Salvaleón De Higüey,La Altagracia,2020-11-25,58.15
apartment,USD,"139,700",68,1,Salvaleón De Higüey,La Altagracia,2020-11-25,58.15
apartment,USD,"139,700",68,1,Salvaleón De Higüey,La Altagracia,2020-11-25,58.15
apartment,USD,"139,700",68,1,Salvaleón De Higüey,La Altagracia,2020-11-25,58.15
apartment,USD,"139,700",68,1,Salvaleón De Higüey,La Altagracia,2020-11-25,58.15
apartment,USD,"139,700",68,1,Salvaleón De Higüey,La Altagracia,2020-11-25,58.15
apartment,USD,"139,700",68,1,Salvaleón De Higüey,La Altagracia,2020-11-25,58.15
apartment,USD,"139,700",68,1,Salvaleón De Higüey,La Altagracia,2020-11-25,58.15
apartment,USD,"139,700",68,1,Salvaleón De Higüey,La Altagracia,2020-11-25,58.15
apartment,USD,"139,700",68,1,Salvaleón De Higüey,La Altagracia,2020-11-25,58.15
apartment,USD,"139,700",68,1,Salvaleón De Higüey,La Altagracia,2020-11-25,58.15
apartment,USD,"139,700",68,1,Salvaleón De Higüey,La Altagracia,2020-11-25,58.15
apartment,USD,"139,700",68,1,Salvaleón De Higüey,La Altagracia,2020-11-25,58.15
apartment,USD,"139,700",68,1,Salvaleón De Higüey,La Altagracia,2020-11-25,58.15
apartment,USD,"139,700",68,1,Salvaleón De Higüey,La Altagracia,2020-11-25,58.15
apartment,USD,"139,700",68,1,Salvaleón De Higüey,La Altagracia,2020-11-25,58.15
apartment,USD,"139,700",68,1,Salvaleón De Higüey,La Altagracia,2020-11-25,58.15
apartment,USD,"139,700",68,1,Salvaleón De Higüey,La Altagracia,2020-11-25,58.15
apartment,USD,"139,700",68,1,Salvaleón De Higüey,La Altagracia,2020-11-25,58.15
apartment,USD,"139,700",68,1,Salvaleón De Higüey,La Altagracia,2020-11-25,58.15
apartment,USD,"139,700",68,1,Salvaleón De Higüey,La Altagracia,2020-11-25,58.15
apartment,USD,"139,700",68,1,Salvaleón De Higüey,La Altagracia,2020-11-25,58.15
apartment,USD,"139,700",68,1,Salvaleón De Higüey,La Altagracia,2020-11-25,58.15
apartment,USD,"139,700",68,1,Salvaleón De Higüey,La Altagracia,2020-11-25,58.15
apartment,USD,"139,700",68,1,Salvaleón De Higüey,La Altagracia,2020-11-25,58.15
apartment,USD,"139,700",68,1,Salvaleón De Higüey,La Altagracia,2020-11-25,58.15
apartment,USD,"139,700",68,1,Salvaleón De Higüey,La Altagracia,2020-11-25,58.15
commercial building,USD,"212,960",77,,Santo Domingo De Guzmán,Distrito Nacional,2020-11-25,58.15
commercial building,USD,"410,000",172,,Santo Domingo De Guzmán,Distrito Nacional,2020-11-25,58.15
commercial building,USD,"60,000",1,,Santo Domingo Este,Santo Domingo,2020-11-25,58.15
commercial building,USD,"990,000",265,,Santo Domingo De Guzmán,Distrito Nacional,2020-11-25,58.15
commercial building,USD,"3,000,000","2,044",,Santo Domingo De Guzmán,Distrito Nacional,2020-11-25,58.15
commercial building,USD,"350,000",360,,Santo Domingo De Guzmán,Distrito Nacional,2020-11-25,58.15
commercial building,USD,"3,300",174,,Santo Domingo De Guzmán,Distrito Nacional,2020-11-25,58.15
commercial building,USD,"720,000","2,012",,Salvaleón De Higüey,La Altagracia,2020-11-25,58.15
commercial building,USD,"185,000","2,012",,Salvaleón De Higüey,La Altagracia,2020-11-25,58.15
commercial building,USD,"25,000",50,,Santo Domingo De Guzmán,Distrito Nacional,2020-11-25,58.15
commercial building,USD,"5,000",1,,Salvaleón De Higüey,La Altagracia,2020-11-25,58.15
commercial building,USD,"70,000",34,,Santo Domingo De Guzmán,Distrito Nacional,2020-11-25,58.15
commercial building,USD,"400,000",114,,Santo Domingo De Guzmán,Distrito Nacional,2020-11-25,58.15
commercial building,USD,"110,000",52,,Santo Domingo De Guzmán,Distrito Nacional,2020-11-25,58.15
commercial building,USD,"138,000",95,,Santo Domingo De Guzmán,Distrito Nacional,2020-11-25,58.15
commercial building,USD,"160,000",70,,Salvaleón De Higüey,La Altagracia,2020-11-25,58.15
commercial building,USD,"150,000",1,,Salvaleón De Higüey,La Altagracia,2020-11-25,58.15
commercial building,USD,"1,200",113,,Salvaleón De Higüey,La Altagracia,2020-11-25,58.15
commercial building,USD,"1,150,000","1,988",,Santo Domingo De Guzmán,Distrito Nacional,2020-11-25,58.15
commercial building,USD,"1,150,000","1,988",,Santo Domingo De Guzmán,Distrito Nacional,2020-11-25,58.15
commercial building,USD,"92,000",60,,Santo Domingo Este,Santo Domingo,2020-11-25,58.15
commercial building,USD,"130,000",60,,Santo Domingo Este,Santo Domingo,2020-11-25,58.15
commercial building,DOP,"9,500,000",124,,Santo Domingo De Guzmán,Distrito Nacional,2020-11-25,58.15
commercial building,USD,"400,000",114,,Santo Domingo De Guzmán,Distrito Nacional,2020-11-25,58.15
commercial building,DOP,"18,500,000",325,,Santo Domingo Este,Santo Domingo,2020-11-25,58.15
commercial building,DOP,"13,700",360,,Santo Domingo Este,Santo Domingo,2020-11-25,58.15
commercial building,DOP,"4,600,000",61,,Santo Domingo De Guzmán,Distrito Nacional,2020-11-25,58.15
commercial building,USD,"235,000",360,,Santo Domingo Este,Santo Domingo,2020-11-25,58.15
commercial building,USD,"7,000,000","13,272",,Las Terrenas,Samaná,2020-11-25,58.15
commercial building,USD,"995,000",970,,Santo Domingo Este,Santo Domingo,2020-11-25,58.15
commercial building,USD,"205,000",300,,Santiago De Los Treinta Caballeros,Santiago,2020-11-25,58.15
commercial building,USD,"165,975",111,,Santo Domingo De Guzmán,Distrito Nacional,2020-11-25,58.15
commercial building,DOP,"13,800,000",551,,Santo Domingo Este,Santo Domingo,2020-11-25,58.15
commercial building,USD,"95,000",56,,Salvaleón De Higüey,La Altagracia,2020-11-25,58.15
commercial building,DOP,"130,000,000","3,884",,Santo Domingo De Guzmán,Distrito Nacional,2020-11-25,58.15
commercial building,DOP,"130,000,000","3,884",,Santo Domingo De Guzmán,Distrito Nacional,2020-11-25,58.15
commercial building,DOP,"6,500,000",105,,Santo Domingo De Guzmán,Distrito Nacional,2020-11-25,58.15
commercial building,USD,"22,000",42,,Santo Domingo De Guzmán,Distrito Nacional,2020-11-25,58.15
commercial building,USD,"315,000",110,,Santo Domingo De Guzmán,Distrito Nacional,2020-11-25,58.15
commercial building,USD,"110,000",113,,Salvaleón De Higüey,La Altagracia,2020-11-25,58.15
commercial building,DOP,"900,000",58,,Santo Domingo De Guzmán,Distrito Nacional,2020-11-25,58.15
commercial building,DOP,"3,500,000",44,,Santiago De Los Treinta Caballeros,Santiago,2020-11-25,58.15
commercial building,USD,"1,500,000","1,850",,Santo Domingo Oeste,Santo Domingo,2020-11-25,58.15
commercial building,USD,"294,000",300,,Salvaleón De Higüey,La Altagracia,2020-11-25,58.15
commercial building,DOP,"6,300,000",,,Hato Mayor Del Rey,Hato Mayor,2020-11-25,58.15
commercial building,USD,2,5,,Santo Domingo De Guzmán,Distrito Nacional,2020-11-25,58.15
commercial building,DOP,"8,200,000",236,,Santo Domingo Norte,Santo Domingo,2020-11-25,58.15
commercial building,DOP,"294,000",300,,Salvaleón De Higüey,La Altagracia,2020-11-25,58.15
commercial building,USD,"294,000",300,,Salvaleón De Higüey,La Altagracia,2020-11-25,58.15
commercial building,USD,"294,000",300,,Salvaleón De Higüey,La Altagracia,2020-11-25,58.15
commercial building,DOP,"700,000",,,Boca Chica,Santo Domingo,2020-11-25,58.15
commercial building,USD,"900,000","2,076",,Santiago De Los Treinta Caballeros,Santiago,2020-11-25,58.15
commercial building,DOP,"140,000",333,,Santo Domingo De Guzmán,Distrito Nacional,2020-11-25,58.15
commercial building,DOP,"8,000,000",280,,Concepción De La Vega,La Vega,2020-11-25,58.15
commercial building,DOP,"20,000,000",432,,Santo Domingo De Guzmán,Distrito Nacional,2020-11-25,58.15
commercial building,USD,"80,000",110,,Salvaleón De Higüey,La Altagracia,2020-11-25,58.15
commercial building,DOP,"1,750,000",200,,Santo Domingo Norte,Santo Domingo,2020-11-25,58.15
commercial building,USD,"390,000",40,,Salvaleón De Higüey,La Altagracia,2020-11-25,58.15
commercial building,USD,460,500,,San Felipe De Puerto Plata,Puerto Plata,2020-11-25,58.15
commercial building,USD,"70,000",200,,Playa Guayacanes 5,San Pedro De Macorís,2020-11-25,58.15
commercial building,DOP,"1,378,000",62,,Salvaleón De Higüey,La Altagracia,2020-11-25,58.15
commercial building,DOP,"1,200,000",32,,Santo Domingo De Guzmán,Distrito Nacional,2020-11-25,58.15
commercial building,USD,"80,000",110,,Salvaleón De Higüey,La Altagracia,2020-11-25,58.15
commercial building,DOP,"6,500,000",1,,Santiago De Los Treinta Caballeros,Santiago,2020-11-25,58.15
commercial building,DOP,"875,000",110,,Santo Domingo De Guzmán,Distrito Nacional,2020-11-25,58.15
commercial building,USD,"60,000",60,,Las Terrenas,Samaná,2020-11-25,58.15
commercial building,USD,"80,000",110,,Salvaleón De Higüey,La Altagracia,2020-11-25,58.15
commercial building,USD,"11,638,000",1,,Santo Domingo De Guzmán,Distrito Nacional,2020-11-25,58.15
commercial building,USD,35,86,,Santo Domingo De Guzmán,Distrito Nacional,2020-11-25,58.15
commercial building,USD,35,87,,Santo Domingo De Guzmán,Distrito Nacional,2020-11-25,58.15
commercial building,USD,"609,000",203,,Santo Domingo De Guzmán,Distrito Nacional,2020-11-25,58.15
commercial building,DOP,"9,800,000",320,,Santo Domingo De Guzmán,Distrito Nacional,2020-11-25,58.15
commercial building,USD,"2,264,000",202,,Santo Domingo De Guzmán,Distrito Nacional,2020-11-25,58.15
commercial building,USD,"3,300,000",550,,Santo Domingo De Guzmán,Distrito Nacional,2020-11-25,58.15
commercial building,USD,"1,300,000",942,,Santo Domingo De Guzmán,Distrito Nacional,2020-11-25,58.15
commercial building,USD,"240,000",130,,Santo Domingo De Guzmán,Distrito Nacional,2020-11-25,58.15
commercial building,USD,"390,000",40,,Salvaleón De Higüey,La Altagracia,2020-11-25,58.15
commercial building,USD,"990,000",265,,Santo Domingo De Guzmán,Distrito Nacional,2020-11-25,58.15
commercial building,USD,"295,000",63,,Santo Domingo De Guzmán,Distrito Nacional,2020-11-25,58.15
commercial building,USD,"310,000",320,,Santo Domingo De Guzmán,Distrito Nacional,2020-11-25,58.15
commercial building,USD,"673,750",175,,Santo Domingo De Guzmán,Distrito Nacional,2020-11-25,58.15
commercial building,USD,35,87,,Distrito Nacional,Santo Domingo De Guzmán,2020-11-25,58.15
commercial building,USD,"80,000",1,,Santo Domingo De Guzmán,Distrito Nacional,2020-11-25,58.15
commercial building,USD,"2,264,400",202,,Santo Domingo De Guzmán,Distrito Nacional,2020-11-25,58.15
commercial building,DOP,"1,850,000",74,,Santo Domingo De Guzmán,Distrito Nacional,2020-11-25,58.15
commercial building,USD,"680,000","1,496",,Santo Domingo De Guzmán,Distrito Nacional,2020-11-25,58.15
commercial building,USD,"650,000",500,,Santo Domingo De Guzmán,Distrito Nacional,2020-11-25,58.15
commercial building,USD,"310,000",320,,Santo Domingo De Guzmán,Distrito Nacional,2020-11-25,58.15
commercial building,USD,"310,000",320,,Santo Domingo De Guzmán,Distrito Nacional,2020-11-25,58.15
commercial building,USD,"310,000",320,,Santo Domingo De Guzmán,Distrito Nacional,2020-11-25,58.15
commercial building,USD,"310,000",320,,Santo Domingo De Guzmán,Distrito Nacional,2020-11-25,58.15
commercial building,USD,"310,000",320,,Santo Domingo De Guzmán,Distrito Nacional,2020-11-25,58.15
commercial building,USD,"600,000",900,,Las Terrenas,Samaná,2020-11-25,58.15
commercial building,USD,"310,000",320,,Santo Domingo De Guzmán,Distrito Nacional,2020-11-25,58.15
commercial building,USD,"310,000",320,,Santo Domingo De Guzmán,Distrito Nacional,2020-11-25,58.15
commercial building,USD,"85,000",96,,Santo Domingo De Guzmán,Distrito Nacional,2020-11-25,58.15
commercial building,USD,"85,000",52,,Salvaleón De Higüey,La Altagracia,2020-11-25,58.15
commercial building,USD,"600,000","1,496",,Santo Domingo Centro,Santo Domingo,2020-11-25,58.15
commercial building,USD,35,86,,Distrito Nacional,Santo Domingo De Guzmán,2020-11-25,58.15
commercial building,USD,"1,150,000",972,,Santo Domingo De Guzmán,Distrito Nacional,2020-11-25,58.15
commercial building,USD,35,87,,Santo Domingo De Guzmán,Distrito Nacional,2020-11-25,58.15
commercial building,USD,"680,000",374,,Santo Domingo De Guzmán,Distrito Nacional,2020-11-25,58.15
commercial building,USD,"950,000",400,,Santo Domingo De Guzmán,Distrito Nacional,2020-11-25,58.15
commercial building,USD,"680,000","1,496",,Santo Domingo De Guzmán,Distrito Nacional,2020-11-25,58.15
commercial building,USD,"680,000","1,496",,Santo Domingo De Guzmán,Distrito Nacional,2020-11-25,58.15
commercial building,USD,"680,000","1,496",,Santo Domingo De Guzmán,Distrito Nacional,2020-11-25,58.15
commercial building,USD,"1,300,000",942,,Santo Domingo De Guzmán,Distrito Nacional,2020-11-25,58.15
commercial building,USD,"1,300,000",942,,Santo Domingo De Guzmán,Distrito Nacional,2020-11-25,58.15
commercial building,DOP,"5,800,000",300,,Salvaleón De Higüey,La Altagracia,2020-11-25,58.15
commercial building,USD,"1,150,000",942,,Santo Domingo De Guzmán,Distrito Nacional,2020-11-25,58.15
commercial building,USD,"36,000",1,,Santo Domingo Este,Santo Domingo,2020-11-25,58.15
commercial building,DOP,"7,000,000",100,,Santiago De Los Treinta Caballeros,Santiago,2020-11-25,58.15
commercial building,USD,"1,545,750","1,717",,Santo Domingo De Guzmán,Distrito Nacional,2020-11-25,58.15
commercial building,USD,"400,000",114,,Santo Domingo De Guzmán,Distrito Nacional,2020-11-25,58.15
commercial building,USD,900,"1,717",,Santo Domingo De Guzmán,Distrito Nacional,2020-11-25,58.15
commercial building,DOP,"9,500,000",340,,Santo Domingo De Guzmán,Distrito Nacional,2020-11-25,58.15
commercial building,USD,"1,200,000",1,,Santiago De Los Treinta Caballeros,Santiago,2020-11-25,58.15
commercial building,DOP,"1,150,000",65,,Santo Domingo De Guzmán,Distrito Nacional,2020-11-25,58.15
commercial building,USD,"1,650,000",900,,Boca Chica,Santo Domingo,2020-11-25,58.15
commercial building,USD,"199,000",39,,Santo Domingo De Guzmán,Distrito Nacional,2020-11-25,58.15
commercial building,DOP,"3,500,000",40,,Santo Domingo De Guzmán,Distrito Nacional,2020-11-25,58.15
commercial building,USD,35,87,,Santo Domingo De Guzmán,Distrito Nacional,2020-11-25,58.15
commercial building,DOP,"4,500,000",278,,Santiago De Los Treinta Caballeros,Santiago,2020-11-25,58.15
commercial building,DOP,"9,800,000",484,,Santiago De Los Treinta Caballeros,Santiago,2020-11-25,58.15
commercial building,USD,"455,000","1,417",,Tulio Manuel Cestero 1,San Cristóbal,2020-11-25,58.15
commercial building,DOP,"1,900,000",100,,Santo Domingo De Guzmán,Distrito Nacional,2020-11-25,58.15
commercial building,USD,"2,600,000",756,,Santo Domingo De Guzmán,Distrito Nacional,2020-11-25,58.15
commercial building,USD,"450,000",400,,Santo Domingo De Guzmán,Distrito Nacional,2020-11-25,58.15
commercial building,USD,"186,000",334,,Esperanza,Valverde,2020-11-25,58.15
commercial building,DOP,"2,400,000",42,,Santiago De Los Treinta Caballeros,Santiago,2020-11-25,58.15
commercial building,DOP,"38,000,000",550,,Santiago De Los Treinta Caballeros,Santiago,2020-11-25,58.15
commercial building,USD,"200,000",300,,Cambita Garabito,San Cristóbal,2020-11-25,58.15
commercial building,USD,"10,500,000","9,732",,Santo Domingo De Guzmán,Distrito Nacional,2020-11-25,58.15
commercial building,USD,"9,000,000","3,000",,Santa Cruz De Barahona,Barahona,2020-11-25,58.15
commercial building,USD,"900,000",500,,Santo Domingo De Guzmán,Distrito Nacional,2020-11-25,58.15
commercial building,DOP,"9,000,000",300,,Bajos De Haina,San Cristóbal,2020-11-25,58.15
commercial building,USD,"1,151,000","1,689",,Santiago De Los Treinta Caballeros,Santiago,2020-11-25,58.15
commercial building,DOP,"20,000,000",860,,Santo Domingo De Guzmán,Distrito Nacional,2020-11-25,58.15
commercial building,USD,"84,980",42,,Santo Domingo Este,Santo Domingo,2020-11-25,58.15
commercial building,USD,"1,300,000",900,,Santo Domingo De Guzmán,Distrito Nacional,2020-11-25,58.15
commercial building,USD,"100,000",49,,Salvaleón De Higüey,La Altagracia,2020-11-25,58.15
commercial building,DOP,"1,523,600",23,,Santo Domingo De Guzmán,Distrito Nacional,2020-11-25,58.15
commercial building,DOP,"17,000,000",877,,Santiago De Los Treinta Caballeros,Santiago,2020-11-25,58.15
commercial building,DOP,"9,600,000",686,,Licey Al Medio,Santiago,2020-11-25,58.15
commercial building,USD,"1,950,000",594,,Santo Domingo De Guzmán,Distrito Nacional,2020-11-25,58.15
commercial building,DOP,"15,000,000",124,,Santo Domingo De Guzmán,Distrito Nacional,2020-11-25,58.15
commercial building,DOP,"5,600,000",150,,Santiago De Los Treinta Caballeros,Santiago,2020-11-25,58.15
commercial building,USD,"440,000",899,,Santiago De Los Treinta Caballeros,Santiago,2020-11-25,58.15
commercial building,USD,"49,950",33,,Santo Domingo Este,Santo Domingo,2020-11-25,58.15
commercial building,USD,"1,150,000","1,100",,Santo Domingo De Guzmán,Distrito Nacional,2020-11-25,58.15
commercial building,USD,"1,513,200",800,,Santo Domingo De Guzmán,Distrito Nacional,2020-11-25,58.15
commercial building,DOP,"22,000,000",858,,Santo Domingo De Guzmán,Distrito Nacional,2020-11-25,58.15
commercial building,USD,"550,000","1,000",,Santo Domingo De Guzmán,Distrito Nacional,2020-11-25,58.15
commercial building,DOP,1,6,,Salvaleón De Higüey,La Altagracia,2020-11-25,58.15
commercial building,USD,"500,000",500,,Santo Domingo De Guzmán,Distrito Nacional,2020-11-25,58.15
commercial building,DOP,"20,000,000",735,,Bajos De Haina,San Cristóbal,2020-11-25,58.15
commercial building,DOP,"15,000,000",257,,Santo Domingo Este,Santo Domingo,2020-11-25,58.15
commercial building,DOP,"30,000,000","2,500",,Imbert,Puerto Plata,2020-11-25,58.15
commercial building,DOP,1,1,,Santo Domingo De Guzmán,Distrito Nacional,2020-11-25,58.15
commercial building,DOP,"7,500,000",300,,Santo Domingo De Guzmán,Distrito Nacional,2020-11-25,58.15
commercial building,USD,"84,980",42,,Santo Domingo Este,Santo Domingo,2020-11-25,58.15
commercial building,USD,"730,000",203,,Santo Domingo De Guzmán,Distrito Nacional,2020-11-25,58.15
commercial building,USD,"360,000",108,,Santo Domingo De Guzmán,Distrito Nacional,2020-11-25,58.15
commercial building,DOP,"5,890,000",62,,Santiago De Los Treinta Caballeros,Santiago,2020-11-25,58.15
commercial building,DOP,"1,000,000",50,,Santo Domingo De Guzmán,Distrito Nacional,2020-11-25,58.15
commercial building,DOP,"17,000,000",877,,Santiago De Los Treinta Caballeros,Santiago,2020-11-25,58.15
commercial building,USD,"400,000",114,,Santo Domingo De Guzmán,Distrito Nacional,2020-11-25,58.15
commercial building,USD,"535,000",305,,Santo Domingo De Guzmán,Distrito Nacional,2020-11-25,58.15
commercial building,USD,"9,000,000","3,000",,Santa Cruz De Barahona,Barahona,2020-11-25,58.15
commercial building,DOP,"2,750,000",300,,Nizao,Peravia,2020-11-25,58.15
commercial building,DOP,"20,000,000",778,,Principal 13,San Pedro De Macorís,2020-11-25,58.15
commercial building,USD,"1,250,000",800,,Santo Domingo De Guzmán,Distrito Nacional,2020-11-25,58.15
commercial building,DOP,"650,000",80,,Principal  8,San José De Ocoa,2020-11-25,58.15
commercial building,DOP,"4,500,000",278,,Santiago De Los Treinta Caballeros,Santiago,2020-11-25,58.15
commercial building,DOP,"25,000,000",637,,Santo Domingo De Guzmán,Distrito Nacional,2020-11-25,58.15
commercial building,DOP,"37,700",29,,Santo Domingo De Guzmán,Distrito Nacional,2020-11-25,58.15
commercial building,USD,"147,000",216,,Santo Domingo De Guzmán,Distrito Nacional,2020-11-25,58.15
commercial building,USD,"245,000",263,,Nagua,María Trinidad Sánchez,2020-11-25,58.15
commercial building,USD,"535,000",305,,Santo Domingo De Guzmán,Distrito Nacional,2020-11-25,58.15
commercial building,USD,"612,000",240,,Santo Domingo De Guzmán,Distrito Nacional,2020-11-25,58.15
commercial building,DOP,"22,500,000",887,,Santiago De Los Treinta Caballeros,Santiago,2020-11-25,58.15
commercial building,USD,"500,000",750,,Azua De Compostela,Azua,2020-11-25,58.15
commercial building,DOP,"7,700,000",150,,Santo Domingo De Guzmán,Distrito Nacional,2020-11-25,58.15
commercial building,USD,"726,500",500,,Salvaleón De Higüey,La Altagracia,2020-11-25,58.15
commercial building,USD,"2,000,000",769,,Santo Domingo De Guzmán,Distrito Nacional,2020-11-25,58.15
commercial building,DOP,"17,000,000",877,,Santiago De Los Treinta Caballeros,Santiago,2020-11-25,58.15
commercial building,USD,"400,000",114,,Santo Domingo De Guzmán,Distrito Nacional,2020-11-25,58.15
commercial building,USD,"125,000",46,,Santo Domingo De Guzmán,Distrito Nacional,2020-11-25,58.15
commercial building,USD,"535,000",305,,Santo Domingo De Guzmán,Distrito Nacional,2020-11-25,58.15
commercial building,USD,"1,513,200",800,,Santo Domingo De Guzmán,Distrito Nacional,2020-11-25,58.15
commercial building,USD,"650,000",624,,Santo Domingo De Guzmán,Distrito Nacional,2020-11-25,58.15
commercial building,USD,"1,100,000",300,,Santo Domingo Oeste,Santo Domingo,2020-11-25,58.15
commercial building,USD,"726,500",500,,Salvaleón De Higüey,La Altagracia,2020-11-25,58.15
commercial building,USD,"400,000",114,,Santo Domingo De Guzmán,Distrito Nacional,2020-11-25,58.15
commercial building,USD,"535,000",305,,Santo Domingo De Guzmán,Distrito Nacional,2020-11-25,58.15
commercial building,USD,"535,000",305,,Santo Domingo De Guzmán,Distrito Nacional,2020-11-25,58.15
commercial building,USD,"405,000",450,,Santo Domingo De Guzmán,Distrito Nacional,2020-11-25,58.15
commercial building,DOP,"38,000,000","1,212",,Santiago De Los Treinta Caballeros,Santiago,2020-11-25,58.15
commercial building,USD,"70,000",35,,Santo Domingo De Guzmán,Distrito Nacional,2020-11-25,58.15
commercial building,USD,"1,150,000","1,988",,Santo Domingo De Guzmán,Distrito Nacional,2020-11-25,58.15
commercial building,USD,"1,150,000","1,988",,Santo Domingo Oeste,Santo Domingo,2020-11-25,58.15
commercial building,USD,"400,000",114,,Santo Domingo De Guzmán,Distrito Nacional,2020-11-25,58.15
commercial building,USD,"400,000",114,,Santo Domingo De Guzmán,Distrito Nacional,2020-11-25,58.15
commercial building,USD,"535,000",305,,Santo Domingo De Guzmán,Distrito Nacional,2020-11-25,58.15
commercial building,USD,"325,000",300,,Avenida Santa Rosa 22000,La Romana,2020-11-25,58.15
commercial building,DOP,1,1,,Santo Domingo De Guzmán,Distrito Nacional,2020-11-25,58.15
commercial building,USD,"49,950",33,,Santo Domingo Este,Santo Domingo,2020-11-25,58.15
commercial building,USD,"1,150,000",198,,Santo Domingo De Guzmán,Distrito Nacional,2020-11-25,58.15
commercial building,USD,"535,000",305,,Santo Domingo De Guzmán,Distrito Nacional,2020-11-25,58.15
commercial building,USD,"535,000",305,,Santo Domingo De Guzmán,Distrito Nacional,2020-11-25,58.15
commercial building,USD,"535,000",305,,Santo Domingo De Guzmán,Distrito Nacional,2020-11-25,58.15
commercial building,USD,"535,000",305,,Santo Domingo De Guzmán,Distrito Nacional,2020-11-25,58.15
commercial building,USD,"535,000",305,,Santo Domingo De Guzmán,Distrito Nacional,2020-11-25,58.15
commercial building,USD,"535,000",305,,Santo Domingo De Guzmán,Distrito Nacional,2020-11-25,58.15
commercial building,USD,"12,000","10,000",,Santo Domingo Oeste,Santo Domingo,2020-11-25,58.15
commercial building,DOP,"22,500,000",887,,Santiago De Los Treinta Caballeros,Santiago,2020-11-25,58.15
commercial building,USD,"500,000",204,,Santo Domingo De Guzmán,Distrito Nacional,2020-11-25,58.15
commercial building,USD,"46,728",38,,Santo Domingo De Guzmán,Distrito Nacional,2020-11-25,58.15
commercial building,DOP,"38,000,000","1,212",,Santiago De Los Treinta Caballeros,Santiago,2020-11-25,58.15
commercial building,DOP,"22,500,000",887,,Santiago De Los Treinta Caballeros,Santiago,2020-11-25,58.15
commercial building,DOP,"700,000",100,,Santiago De Los Treinta Caballeros,Santiago,2020-11-25,58.15
commercial building,USD,"650,000",470,,Santo Domingo De Guzmán,Distrito Nacional,2020-11-25,58.15
commercial building,DOP,"38,000,000","1,212",,Santiago De Los Treinta Caballeros,Santiago,2020-11-25,58.15
commercial building,USD,"500,000",204,,Santo Domingo De Guzmán,Distrito Nacional,2020-11-25,58.15
commercial building,USD,"110,000",45,,Santo Domingo De Guzmán,Distrito Nacional,2020-11-25,58.15
commercial building,DOP,"9,500,000",700,,Licey Al Medio,Santiago,2020-11-25,58.15
